	Distance	Contrast
153	159.2189936333839	1.0300354057153715e-05
154	160.2189936333839	1.011651762608003e-05
155	161.2189936333839	1.0145282363572912e-05
156	162.2189936333839	1.0281528491140016e-05
157	163.2189936333839	1.0470034751785749e-05
158	164.2189936333839	1.06630000326123e-05
159	165.2189936333839	1.070201944554897e-05
160	166.2189936333839	1.0556542153244142e-05
161	167.2189936333839	1.04531228896898e-05
162	168.2189936333839	1.0161532966079708e-05
163	169.2189936333839	9.78083550319011e-06
164	170.2189936333839	9.485193712683523e-06
165	171.2189936333839	9.393052748377297e-06
166	172.2189936333839	9.303548132679537e-06
167	173.2189936333839	9.272830704319484e-06
168	174.2189936333839	9.20612484246954e-06
169	175.2189936333839	9.084888473725402e-06
170	176.2189936333839	8.951466049534652e-06
171	177.2189936333839	8.885056774978277e-06
172	178.2189936333839	8.760085810942183e-06
173	179.2189936333839	8.624105296792414e-06
174	180.2189936333839	8.532793875260495e-06
175	181.2189936333839	8.416322273369443e-06
176	182.2189936333839	8.173904431349962e-06
177	183.2189936333839	7.988464476062293e-06
178	184.2189936333839	7.811907248067712e-06
179	185.2189936333839	7.649134093854536e-06
180	186.2189936333839	7.559890431419929e-06
181	187.2189936333839	7.483086927089284e-06
182	188.2189936333839	7.39297062024775e-06
183	189.2189936333839	7.348107687922666e-06
184	190.2189936333839	7.333225560028521e-06
185	191.2189936333839	7.261798512828716e-06
186	192.2189936333839	7.215260434858051e-06
187	193.2189936333839	7.267477133710794e-06
188	194.2189936333839	7.312872284373376e-06
189	195.2189936333839	7.374764415630346e-06
190	196.2189936333839	7.42158769721326e-06
191	197.2189936333839	7.321838254679497e-06
192	198.2189936333839	7.151047270424769e-06
193	199.2189936333839	7.0195771351446566e-06
194	200.2189936333839	6.890890630670569e-06
195	201.2189936333839	6.797023613810671e-06
196	202.2189936333839	6.833274908449586e-06
197	203.2189936333839	6.9821293451771735e-06
198	204.2189936333839	7.10870283817675e-06
199	205.2189936333839	7.249137029029067e-06
200	206.2189936333839	7.399674714376214e-06
201	207.2189936333839	7.51267157054726e-06
202	208.2189936333839	7.507166215277569e-06
203	209.2189936333839	7.395039718857086e-06
204	210.2189936333839	7.174075727577302e-06
205	211.2189936333839	6.830126304810807e-06
206	212.2189936333839	6.558879248168772e-06
207	213.2189936333839	6.457356143847702e-06
208	214.2189936333839	6.469927813953959e-06
209	215.2189936333839	6.599230218870551e-06
210	216.2189936333839	6.864606285076445e-06
211	217.2189936333839	7.289692446496799e-06
212	218.2189936333839	7.6252967497079125e-06
213	219.2189936333839	7.718595230338291e-06
214	220.2189936333839	7.508634939317072e-06
215	221.2189936333839	7.158970029308203e-06
216	222.2189936333839	6.7812344543781174e-06
217	223.2189936333839	6.543534416773397e-06
218	224.2189936333839	6.426057084428446e-06
219	225.2189936333839	6.397459556044286e-06
220	226.2189936333839	6.414327152529062e-06
221	227.2189936333839	6.502794941397457e-06
222	228.2189936333839	6.5625539026690835e-06
223	229.2189936333839	6.532413876696961e-06
224	230.2189936333839	6.419837919277883e-06
225	231.2189936333839	6.369487960092548e-06
226	232.2189936333839	6.237369380664983e-06
227	233.2189936333839	6.090014210072823e-06
228	234.2189936333839	5.984104008361025e-06
229	235.2189936333839	5.933500784420869e-06
230	236.2189936333839	5.858484150679893e-06
231	237.2189936333839	5.789018611329715e-06
232	238.2189936333839	5.708181120175283e-06
233	239.2189936333839	5.619227727089002e-06
234	240.2189936333839	5.601701723374867e-06
235	241.2189936333839	5.650069304775305e-06
236	242.2189936333839	5.704088254494967e-06
237	243.2189936333839	5.784660453180694e-06
238	244.2189936333839	5.8675696513029274e-06
239	245.2189936333839	5.9669393762493725e-06
240	246.2189936333839	6.028056230184564e-06
241	247.2189936333839	6.075486474174413e-06
242	248.2189936333839	6.084564449286077e-06
243	249.2189936333839	6.038169103191282e-06
244	250.2189936333839	6.044158140985813e-06
245	251.2189936333839	6.0242499570023926e-06
246	252.2189936333839	6.0022694362130455e-06
247	253.2189936333839	6.016920701941818e-06
248	254.2189936333839	5.98693046295861e-06
249	255.2189936333839	5.972564150756829e-06
250	256.2189936333839	5.948232389015712e-06
251	257.2189936333839	5.924142627822764e-06
252	258.2189936333839	5.889463887191825e-06
253	259.2189936333839	5.802413370800013e-06
254	260.2189936333839	5.754339508951212e-06
255	261.2189936333839	5.7099689369893924e-06
256	262.2189936333839	5.655602760497096e-06
257	263.2189936333839	5.607263552983026e-06
258	264.2189936333839	5.544366714218099e-06
259	265.2189936333839	5.506303475552443e-06
260	266.2189936333839	5.455632942141271e-06
261	267.2189936333839	5.406159779755441e-06
262	268.2189936333839	5.393932023162236e-06
263	269.2189936333839	5.394317919403202e-06
264	270.2189936333839	5.445043035589144e-06
265	271.2189936333839	5.529426066365622e-06
266	272.2189936333839	5.587025152278456e-06
267	273.2189936333839	5.652537255406922e-06
268	274.2189936333839	5.755641037640245e-06
269	275.2189936333839	5.825897526339406e-06
270	276.2189936333839	5.842085653230361e-06
271	277.2189936333839	5.866220769713275e-06
272	278.2189936333839	5.879210057294896e-06
273	279.2189936333839	5.851330696312913e-06
274	280.2189936333839	5.770138836551606e-06
275	281.2189936333839	5.720744337359976e-06
276	282.2189936333839	5.664045845897004e-06
277	283.2189936333839	5.6339356095494985e-06
278	284.2189936333839	5.635887801233445e-06
279	285.2189936333839	5.61424553280118e-06
280	286.2189936333839	5.613865660021124e-06
281	287.2189936333839	5.65910954175479e-06
282	288.2189936333839	5.67913141355839e-06
283	289.2189936333839	5.670648913657985e-06
284	290.2189936333839	5.6024810011731676e-06
285	291.2189936333839	5.508884503923771e-06
286	292.2189936333839	5.398418261544475e-06
287	293.2189936333839	5.257377410680997e-06
288	294.2189936333839	5.123092123738564e-06
289	295.2189936333839	5.002853731273636e-06
290	296.2189936333839	4.9572018140240335e-06
291	297.2189936333839	4.979732460922146e-06
292	298.2189936333839	5.0736777840295175e-06
293	299.2189936333839	5.23572480084297e-06
294	300.2189936333839	5.420692737065844e-06
295	301.2189936333839	5.541454431989034e-06
296	302.2189936333839	5.607728218794666e-06
297	303.2189936333839	5.595600372495114e-06
298	304.2189936333839	5.507487257227868e-06
299	305.2189936333839	5.356871937169715e-06
300	306.2189936333839	5.19674731692693e-06
301	307.2189936333839	5.077313200328481e-06
302	308.2189936333839	5.027900067208137e-06
303	309.2189936333839	5.0218989541115055e-06
304	310.2189936333839	4.979726697800758e-06
305	311.2189936333839	4.941904152356328e-06
306	312.2189936333839	4.954029185513198e-06
307	313.2189936333839	4.9945718166641634e-06
308	314.2189936333839	5.025858170296963e-06
309	315.2189936333839	5.0797963031078695e-06
310	316.2189936333839	5.1563120814832155e-06
311	317.2189936333839	5.226099032871235e-06
312	318.2189936333839	5.290953719730053e-06
313	319.2189936333839	5.324892623813725e-06
314	320.2189936333839	5.27422939603396e-06
315	321.2189936333839	5.184858732496784e-06
316	322.2189936333839	5.111812067679749e-06
317	323.2189936333839	5.045315065703053e-06
318	324.2189936333839	5.025413533331849e-06
319	325.2189936333839	5.086295631593002e-06
320	326.2189936333839	5.234756181050924e-06
321	327.2189936333839	5.427194446076759e-06
322	328.2189936333839	5.601185955490018e-06
323	329.2189936333839	5.729393311266529e-06
324	330.2189936333839	5.627240116226726e-06
325	331.2189936333839	5.642854161204202e-06
326	332.2189936333839	6.1417516936709376e-06
327	333.2189936333839	6.661905654754849e-06
328	334.2189936333839	8.02429978701431e-06
329	335.2189936333839	9.72141153213698e-06
330	336.2189936333839	1.0937397690089614e-05
331	337.2189936333839	1.1643614289271214e-05
332	338.2189936333839	1.16871348278753e-05
333	339.2189936333839	1.1084016400022947e-05
334	340.2189936333839	9.881673933097058e-06
335	341.2189936333839	8.55765674494596e-06
336	342.2189936333839	7.361966997309488e-06
337	343.2189936333839	6.158294423476558e-06
338	344.2189936333839	5.81147739030101e-06
339	345.2189936333839	5.745582556227956e-06
340	346.2189936333839	5.679184308549761e-06
341	347.2189936333839	5.759092435585223e-06
342	348.2189936333839	5.6822737926079185e-06
343	349.2189936333839	5.530911581947532e-06
344	350.2189936333839	5.352242344147547e-06
345	351.2189936333839	5.153587686595243e-06
346	352.2189936333839	4.950024778052055e-06
347	353.2189936333839	4.797133433230936e-06
348	354.2189936333839	4.699260386831086e-06
349	355.2189936333839	4.6754859344677405e-06
350	356.2189936333839	4.730694775786695e-06
351	357.2189936333839	4.81843894043233e-06
352	358.2189936333839	4.928817857346944e-06
353	359.2189936333839	5.019004327112906e-06
354	360.2189936333839	5.071241896000085e-06
355	361.2189936333839	5.092112869402573e-06
356	362.2189936333839	5.073752613670455e-06
357	363.2189936333839	5.04431362811132e-06
358	364.2189936333839	4.995256391303038e-06
359	365.2189936333839	4.973697799995259e-06
360	366.2189936333839	4.9933023363526996e-06
361	367.2189936333839	5.024315104162975e-06
362	368.2189936333839	5.047511602331688e-06
363	369.2189936333839	5.070368561212553e-06
364	370.2189936333839	5.0802541574592595e-06
365	371.2189936333839	5.0682643324269275e-06
366	372.2189936333839	5.055297123682607e-06
367	373.2189936333839	5.030851895954689e-06
368	374.2189936333839	4.997989240548602e-06
369	375.2189936333839	4.96362839519826e-06
370	376.2189936333839	4.9577197362325914e-06
371	377.2189936333839	4.957704543858298e-06
372	378.2189936333839	4.935728814529373e-06
373	379.2189936333839	4.8965000588911765e-06
374	380.2189936333839	4.857914714708141e-06
375	381.2189936333839	4.819889536016391e-06
376	382.2189936333839	4.787467386557594e-06
377	383.2189936333839	4.76132590151047e-06
378	384.2189936333839	4.769621083768786e-06
379	385.2189936333839	4.778615882591861e-06
380	386.2189936333839	4.832398387961467e-06
381	387.2189936333839	4.907058313738708e-06
382	388.2189936333839	4.944854409592421e-06
383	389.2189936333839	4.93566901744178e-06
384	390.2189936333839	4.8925590917204594e-06
385	391.2189936333839	4.860868906334144e-06
386	392.2189936333839	4.796324300093773e-06
387	393.2189936333839	4.6881186906652265e-06
388	394.2189936333839	4.577002618421304e-06
389	395.2189936333839	4.505105515580837e-06
390	396.2189936333839	4.477146473688589e-06
391	397.2189936333839	4.4903482207253186e-06
392	398.2189936333839	4.5215812223501904e-06
393	399.2189936333839	4.569779131049884e-06
394	400.2189936333839	4.624839945099976e-06
395	401.2189936333839	4.668898597813382e-06
396	402.2189936333839	4.669338177014051e-06
397	403.2189936333839	4.635811307238343e-06
398	404.2189936333839	4.5778384128046004e-06
399	405.2189936333839	4.523182115744418e-06
400	406.2189936333839	4.5056038023677586e-06
401	407.2189936333839	4.53030532938325e-06
402	408.2189936333839	4.5609258050528245e-06
403	409.2189936333839	4.582509406736782e-06
404	410.2189936333839	4.615820456865554e-06
405	411.2189936333839	4.646462094135185e-06
406	412.2189936333839	4.657502269018295e-06
407	413.2189936333839	4.663843012792016e-06
408	414.2189936333839	4.651791412332361e-06
409	415.2189936333839	4.6487403974595975e-06
410	416.2189936333839	4.660654631909121e-06
411	417.2189936333839	4.6746315360771394e-06
412	418.2189936333839	4.653204774745235e-06
413	419.2189936333839	4.647425956075096e-06
414	420.2189936333839	4.662482758526207e-06
415	421.2189936333839	4.707983105748612e-06
416	422.2189936333839	4.735755501367023e-06
417	423.2189936333839	4.747333166971477e-06
418	424.2189936333839	4.729483192155805e-06
419	425.2189936333839	4.701046064724475e-06
420	426.2189936333839	4.6709268849367915e-06
421	427.2189936333839	4.65672849199863e-06
422	428.2189936333839	4.635793687106094e-06
423	429.2189936333839	4.66613949221734e-06
424	430.2189936333839	4.708379045542793e-06
425	431.2189936333839	4.794549373889332e-06
426	432.2189936333839	4.864518217141636e-06
427	433.2189936333839	4.905517744555628e-06
428	434.2189936333839	4.925127220078853e-06
429	435.2189936333839	4.929954242914891e-06
430	436.2189936333839	4.902830443042774e-06
431	437.2189936333839	4.843931514433038e-06
432	438.2189936333839	4.761241223956754e-06
433	439.2189936333839	4.67404073480391e-06
434	440.2189936333839	4.574868056839693e-06
435	441.2189936333839	4.46914994526089e-06
436	442.2189936333839	4.379226166432935e-06
437	443.2189936333839	4.309284636324229e-06
438	444.2189936333839	4.265424564103203e-06
439	445.2189936333839	4.241037920988002e-06
440	446.2189936333839	4.228886073443002e-06
441	447.2189936333839	4.220497413438022e-06
442	448.2189936333839	4.221153776461469e-06
443	449.2189936333839	4.221179679320441e-06
444	450.2189936333839	4.2302684675180556e-06
445	451.2189936333839	4.223488359925436e-06
446	452.2189936333839	4.199646372799785e-06
447	453.2189936333839	4.1979800285276865e-06
448	454.2189936333839	4.207871581369428e-06
449	455.2189936333839	4.238061397662043e-06
450	456.2189936333839	4.273268825756944e-06
451	457.2189936333839	4.316391874051774e-06
452	458.2189936333839	4.314407723682163e-06
453	459.2189936333839	4.295544004523042e-06
454	460.2189936333839	4.266980966115383e-06
455	461.2189936333839	4.245185483362901e-06
456	462.2189936333839	4.20762241310761e-06
457	463.2189936333839	4.1864379545745845e-06
458	464.2189936333839	4.186146810153194e-06
459	465.2189936333839	4.192141320374619e-06
460	466.2189936333839	4.176268483624049e-06
461	467.2189936333839	4.1568161943649635e-06
462	468.2189936333839	4.0933846274592e-06
463	469.2189936333839	4.05742568797156e-06
464	470.2189936333839	4.004038165571328e-06
465	471.2189936333839	3.989307059532806e-06
466	472.2189936333839	3.984851803173732e-06
467	473.2189936333839	4.012479713178779e-06
468	474.2189936333839	4.043537050923912e-06
469	475.2189936333839	4.087162475085028e-06
470	476.2189936333839	4.139803592362117e-06
471	477.2189936333839	4.214268028850639e-06
472	478.2189936333839	4.2922820743255134e-06
473	479.2189936333839	4.3549486271684375e-06
474	480.2189936333839	4.380133152283557e-06
475	481.2189936333839	4.397980149677291e-06
476	482.2189936333839	4.368724446691514e-06
477	483.2189936333839	4.306993844385567e-06
478	484.2189936333839	4.2256666488346715e-06
479	485.2189936333839	4.172310824499029e-06
480	486.2189936333839	4.121824976868016e-06
481	487.2189936333839	4.064516445428187e-06
482	488.2189936333839	4.019249220746984e-06
483	489.2189936333839	4.001719517084141e-06
484	490.2189936333839	4.003120406013176e-06
485	491.2189936333839	3.994135897475328e-06
486	492.2189936333839	3.9709390658611565e-06
487	493.2189936333839	3.970668385414487e-06
488	494.2189936333839	3.972950442624339e-06
489	495.2189936333839	3.969565450400331e-06
490	496.2189936333839	3.943575986104138e-06
491	497.2189936333839	3.8939007978327625e-06
492	498.2189936333839	3.832342661074606e-06
493	499.2189936333839	3.838928812421801e-06
494	500.2189936333839	3.966487111006466e-06
495	501.2189936333839	4.182571821890024e-06
496	502.2189936333839	4.362135431435239e-06
497	503.2189936333839	4.586376106675705e-06
498	504.2189936333839	4.924229183939313e-06
499	505.2189936333839	5.59106463083918e-06
500	506.2189936333839	7.228566728881724e-06
